,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Function,Pathways
b1896,1926.0185902029,-5.049496451844281,0.8095695379203771,-5.00203659125642,5.672781959568271e-07,1.08034183014816e-05,otsA,trehalose-6-phosphate synthase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b1900,1894.5344822488698,-5.05351357290542,0.7750755572522969,-5.229830221037339,1.69665783237558e-07,3.8098831474762e-06,araG,arabinose ABC transporter ATP binding subunit,eco02010  ABC transporters
b3670,544.447101987143,-5.08507906042193,0.8020626231763871,-5.09321709100956,3.5203820587933505e-07,7.15731730737108e-06,ilvN,acetohydroxy acid synthase I subunit IlvN,"eco00290  Valine, leucine and isoleucine biosynthesis, eco00650  Butanoate metabolism, eco00660  C5-Branched dibasic acid metabolism, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1927,8889.520834878109,-5.11455530810733,0.7866630764305219,-5.2303907878543,1.69152082922395e-07,3.8098831474762e-06,amyA,alpha-amylase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b1745,1224.70504021116,-5.14557041916335,1.0009936061480602,-4.14145544357272,3.45108919602972e-05,0.00039634837369669504,astB,N-succinylarginine dihydrolase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b4227,2636.58207959756,-5.20532428440357,0.740162583236001,-5.68162236196518,1.3342300592276e-08,4.0552507557735797e-07,ytfQ,galactofuranose ABC transporter periplasmic binding protein,
b1166,1966.0515908792397,-5.23624389816949,1.28296080084894,-3.3019277715783297,0.0009602279304930401,0.00684674370344445,ariR,"regulator of acid resistance, influenced by indole",
b2135,253.99541333668802,-5.26735367713887,1.08190780211876,-3.9442858890395898,8.003812810595791e-05,0.000794834084062137,yohC,putative inner membrane protein,
b3126,1469.25282558774,-5.267875655953651,1.02409893952259,-4.16744465914909,3.08033262622697e-05,0.000359252746989029,garL,alpha-dehydro-beta-deoxy-D-glucarate aldolase,"eco00053  Ascorbate and aldarate metabolism, eco01100  Metabolic pathways"
b3774,75665.7732382426,-5.28860657147528,0.9585766942942769,-4.4739316081877405,7.679431372272611e-06,0.00010599728898701099,ilvC,ketol-acid reductoisomerase (NADP(+)),"eco00290  Valine, leucine and isoleucine biosynthesis, eco00770  Pantothenate and CoA biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01130  Biosynthesis of antibiotics, eco01210  2-Oxocarboxylic acid metabolism, eco01230  Biosynthesis of amino acids"
b1051,17988.574014218302,-5.295924246846809,1.04251736175659,-4.12072201810471,3.776869081953739e-05,0.000427240566451083,msyB,acidic protein that suppresses heat sensitivity of a secY mutant,
b3564,4657.30260658726,-5.31968439675187,0.7325414025589692,-5.896846760690969,3.7051365335089104e-09,1.41123491510485e-07,xylB,xylulokinase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b0953,2750.81369613591,-5.33810483859241,1.34291109848068,-3.23037380769315,0.00123628465697404,0.00837833453341194,rmf,ribosome modulation factor,
b3507,1144.7368025210499,-5.352351064731679,1.18250870507582,-3.6806080547649103,0.00023267843052406401,0.00198900397001963,dctR,putative DNA-binding transcriptional regulator DctR,
b3513,847.419941519457,-5.357482557590701,1.2639016281853799,-3.4476437567746903,0.000565499376845718,0.00428611492425381,mdtE,multidrug efflux pump membrane fusion protein MdtE,
b0329,3828.3344755274397,-5.38180563753128,1.02025625531976,-4.29480889206405,1.74843885102189e-05,0.000221985337667716,yahO,DUF1471 domain-containing protein YahO,
b1442,74.67358725188579,-5.4037123380908705,1.15361975402549,-3.81729969751677,0.00013492024314658798,0.00121186570635249,ydcU,putative ABC transporter membrane subunit YdcU,eco02024  Quorum sensing
b2672,2421.1256009978,-5.42753382639379,0.653298941013161,-6.77719424973719,1.2253209600050802e-11,8.01519732316363e-10,ygaM,DUF883 domain-containing protein YgaM,
b2464,3264.66170456185,-5.49658530330904,0.8106884217072751,-5.5466257848353395,2.9123513336860603e-08,8.039692810148041e-07,talA,transaldolase A,"eco00030  Pentose phosphate pathway, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism, eco01230  Biosynthesis of amino acids"
b1897,1539.34046692821,-5.509818918893349,0.913503898133241,-4.9368359873550896,7.94001906108115e-07,1.4392480334212802e-05,otsB,trehalose-6-phosphate phosphatase,"eco00500  Starch and sucrose metabolism, eco01100  Metabolic pathways"
b1748,1219.5321804529199,-5.55394800729864,1.00006678736997,-4.55364388140002,5.27245811042352e-06,7.66416736920984e-05,astC,succinylornithine transaminase,"eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways"
b0486,3010.5305464955395,-5.582555812005429,1.04605074568555,-4.38081596988124,1.18235701524187e-05,0.000156040011353631,ybaT,putative transporter YbaT,
b4069,6425.26036590937,-5.59484136690825,0.796303200958813,-5.7702158692514205,7.917004819413989e-09,2.67665926984457e-07,acs,acetyl-CoA synthetase (AMP-forming),"eco00010  Glycolysis / Gluconeogenesis, eco00620  Pyruvate metabolism, eco00630  Glyoxylate and dicarboxylate metabolism, eco00640  Propanoate metabolism, eco00680  Methane metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics, eco01200  Carbon metabolism"
b3139,313.424925423456,-5.6409172484448495,0.892728541384146,-5.19857608814574,2.00820920360894e-07,4.464068112158619e-06,agaC,galactosamine-specific PTS enzyme IIC component,"eco00052  Galactose metabolism, eco01100  Metabolic pathways, eco02060  Phosphotransferase system (PTS)"
b1004,6148.124788454301,-5.68951526265159,0.77811656303207,-6.02675162751716,1.6728777906046301e-09,6.80228279990451e-08,wrbA,NAD(P)H:quinone oxidoreductase,"eco00130  Ubiquinone and other terpenoid-quinone biosynthesis, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites"
b3136,1674.5849372069001,-5.7185142862703096,0.776290456492424,-6.07828454775853,1.21475056448712e-09,5.14814711062216e-08,agaS,putative galactosamine-6-phosphate deaminase/isomerase,
b1188,5534.896032020171,-5.76849176343421,0.8339518108868951,-5.7179464103123605,1.0781913250108799e-08,3.4413359504457396e-07,ycgB,PF04293 family protein YcgB,
b1901,2111.01217179082,-5.797763287402309,0.884386009949864,-5.4249651548358395,5.79658469648677e-08,1.49076267963493e-06,araF,arabinose ABC transporter periplasmic binding protein,eco02010  ABC transporters
b0062,2873.79763226018,-5.81440801597664,0.9151268340450759,-5.260918855035451,1.43337285115379e-07,3.29238084665783e-06,araA,L-arabinose isomerase,"eco00040  Pentose and glucuronate interconversions, eco01100  Metabolic pathways"
b1466,487.384158215015,-5.82329533852165,0.770973393669693,-6.25611127196446,3.94695187135971e-10,1.88513939379704e-08,narW,"NarW, putative private chaperone for NarZ nitrate reductase subunit",eco02020  Two-component system
b2165,40533.1565151473,-5.84870521134411,0.79382795871334,-6.10800508866309,1.00884137956181e-09,4.42311671170617e-08,psuG,pseudouridine-5'-phosphate glycosidase,"eco00240  Pyrimidine metabolism, eco01100  Metabolic pathways"
b1482,9947.549832607841,-5.85353789634329,0.977093832382728,-4.96732016464326,6.78844614040198e-07,1.2379657234224e-05,osmC,osmotically inducible peroxiredoxin,
b3516,8401.79740192467,-5.859702825001331,0.715601113895091,-6.79107778151638,1.1129889475954802e-11,7.442186096255131e-10,gadX,DNA-binding transcriptional dual regulator GadX,
b2663,1114.31604652982,-5.92189571637031,1.05857502853496,-4.64954829246453,3.3266278747963102e-06,5.13324270526261e-05,gabP,4-aminobutyrate:H(+) symporter,
b1783,13150.752698016202,-6.09548765781837,1.04786672756897,-4.86272492842653,1.15780693481494e-06,2.00220750968859e-05,yeaG,protein kinase YeaG,
b0790,351.706246172999,-6.10374524957415,0.9390516686539521,-5.434999393473119,5.479661884767491e-08,1.43376544445786e-06,ybhP,endonuclease/exonuclease/phosphatase domain-containing protein YbhP,
b3132,1667.1124741334802,-6.19871202921761,0.859621835397239,-6.04767330836267,1.46952554332414e-09,6.05726350666073e-08,kbaZ,"tagatose-1,6-bisphosphate aldolase 1 subunit KbaZ","eco00052  Galactose metabolism, eco01100  Metabolic pathways"
b4743,402.972000133034,-6.2243757128352595,1.01496623677703,-5.147339412417309,2.6420701778947503e-07,5.59858391921501e-06,ynaL,protein YnaL,
b3511,2412.5658831695396,-6.2551758575824,1.1124036596509599,-4.72416268320378,2.31065395081756e-06,3.67870779788891e-05,hdeD,acid-resistance membrane protein,
b2080,7323.640581736329,-6.26027823597901,0.750798941849384,-7.00624087591517,2.44806310461737e-12,2.04617274494268e-10,yegP,DUF1508 domain-containing protein YegP,
b3137,1405.70561299009,-6.290185174986299,0.8136125357642839,-6.50209398508943,7.92095842449643e-11,4.1814322630368e-09,kbaY,"tagatose-1,6-bisphosphate aldolase 1 subunit KbaY","eco00052  Galactose metabolism, eco01100  Metabolic pathways"
b1784,2238.4553876034197,-6.29089518059319,1.6654299441831202,-3.1768944704475897,0.00148861192207735,0.00977998531338589,yeaH,DUF444 domain-containing protein YeaH,
b3565,38603.4364268784,-6.325390741582309,0.7709177934601009,-6.907858122823219,4.920256807117769e-12,3.79616736733779e-10,xylA,xylose isomerase,"eco00040  Pentose and glucuronate interconversions, eco00051  Fructose and mannose metabolism, eco01100  Metabolic pathways"
b2661,5409.36182847459,-6.4030495681884805,0.715056022463803,-7.55612063733369,4.15268714983375e-14,4.998174253539901e-12,gabD,NADP(+)-dependent succinate-semialdehyde dehydrogenase,"eco00250  Alanine, aspartate and glutamate metabolism, eco00310  Lysine degradation, eco00350  Tyrosine metabolism, eco00650  Butanoate metabolism, eco00760  Nicotinate and nicotinamide metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b4467,4162.148861093039,-6.60757803368432,1.01043640808165,-5.5496595221964595,2.86226477551243e-08,7.974587693997141e-07,glcF,"glycolate dehydrogenase, putative iron-sulfur subunit","eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics"
b0331,771.599472398579,-6.613379336823581,1.12649137250946,-4.98306464994827,6.25850283184832e-07,1.14828262323363e-05,prpB,2-methylisocitrate lyase,"eco00640  Propanoate metabolism, eco01100  Metabolic pathways"
b0753,2931.1057169402,-6.6706692829911605,0.7977720650557422,-7.108132173812,1.1762389028276499e-12,1.02260088887825e-10,ybgS,PF13985 family protein YbgS,
b2662,4735.20757130165,-6.69879452206493,0.827800850949861,-6.8842578689377305,5.80895656827501e-12,4.3369012390097296e-10,gabT,4-aminobutyrate aminotransferase GabT,"eco00250  Alanine, aspartate and glutamate metabolism, eco00280  Valine, leucine and isoleucine degradation, eco00310  Lysine degradation, eco00410  beta-Alanine metabolism, eco00640  Propanoate metabolism, eco00650  Butanoate metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b3073,4121.34129980198,-6.73685000802029,0.702478646536177,-8.16658276562267,3.172477708447e-16,5.3033252359539006e-14,patA,putrescine aminotransferase,"eco00310  Lysine degradation, eco00330  Arginine and proline metabolism, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b3508,3829.37186552664,-6.7485659475624,1.14473506611752,-5.021743561206,5.120451867343579e-07,1.00048309537902e-05,yhiD,inner membrane protein YhiD,
b3567,8608.323337623191,-7.119646531577719,0.7186855788345641,-8.51505402613125,1.6651265524240898e-17,3.8541275355723705e-15,xylG,xylose ABC transporter ATP binding subunit,eco02010  ABC transporters
b2659,2853.67674048539,-7.264526484583549,1.06366800564934,-5.88955054707999,3.87247351668266e-09,1.43255702199514e-07,csiD,PF08943 family protein CsiD,"eco00310  Lysine degradation, eco01100  Metabolic pathways, eco01120  Microbial metabolism in diverse environments"
b3509,43615.5957812086,-7.26800716241925,1.2062347811530902,-5.19634092827881,2.0324936236813898e-07,4.464068112158619e-06,hdeB,periplasmic acid stress chaperone,
b3566,16359.739221509499,-7.44106946399598,0.769555356558111,-8.369858528181911,5.768744951116159e-17,1.1572102371939e-14,xylF,xylose ABC transporter periplasmic binding protein,eco02010  ABC transporters
b0485,3430.3917573803697,-7.490285468901781,1.1940871787523,-5.43535311691687,5.46880196231248e-08,1.43376544445786e-06,glsA,glutaminase 1,"eco00220  Arginine biosynthesis, eco00250  Alanine, aspartate and glutamate metabolism, eco00471  D-Glutamine and D-glutamate metabolism, eco01100  Metabolic pathways"
b2979,3904.9350346341103,-7.89522546472543,1.16447990907595,-5.921291909790879,3.1942229854653103e-09,1.23223294400835e-07,glcD,"glycolate dehydrogenase, putative FAD-linked subunit","eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics"
b3506,5297.82898588768,-7.933080996070559,1.1762755422841,-5.894096023290469,3.76738056688065e-09,1.4170060157179802e-07,slp,starvation lipoprotein,
b4468,1334.37718725634,-8.09385396108235,1.20725713958066,-5.8760091189407895,4.20275183802386e-09,1.5236241301944302e-07,glcE,"glycolate dehydrogenase, putative FAD-binding subunit","eco00630  Glyoxylate and dicarboxylate metabolism, eco01100  Metabolic pathways, eco01110  Biosynthesis of secondary metabolites, eco01120  Microbial metabolism in diverse environments, eco01130  Biosynthesis of antibiotics"
b1492,18260.2552787311,-8.34959714038826,1.6671718680607501,-4.40842199966899,1.04126507602737e-05,0.000141772244966804,gadC,L-glutamate:4-aminobutyrate antiporter,eco02024  Quorum sensing
b3512,3700.9995006362105,-8.61205756844378,1.35562476801927,-5.61516560335932,1.96374079574924e-08,5.793035347460261e-07,gadE,DNA-binding transcriptional activator GadE,
